Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741623960,11600,,Aggregated,400.800000,399.500000,1200,1600,1900,2400,6800,24000,106000,109000,113000,121000,128000,39181,39055,1200.0,6090.082232571926,76.82130000011966,128272.14739999999,978.3188535259437
1741623961,11700,,Aggregated,375.300000,374.100000,1200,1600,2000,2500,6700,22000,106000,109000,113000,121000,128000,39783,39657,1200.0,6032.347682934934,76.82130000011966,128272.14739999999,963.5148430234019
1741623962,11900,,Aggregated,409.000000,407.800000,1200,1600,2000,2500,6700,22000,106000,109000,113000,121000,128000,40196,40068,1200.0,6032.205564941797,76.82130000011966,128272.14739999999,966.2504975619464
1741623964,12000,,Aggregated,446.200000,444.600000,1200,1600,2000,2500,6500,22000,105000,109000,113000,121000,128000,40746,40617,1200.0,5985.942828454335,76.82130000011966,128272.14739999999,959.833578756197
1741623965,12100,,Aggregated,441.900000,440.400000,1200,1700,2000,2500,6400,22000,105000,109000,113000,121000,132000,41257,41126,1200.0,5984.8103362241645,76.82130000011966,131738.6985000003,961.0529849480088
1741623967,12200,,Aggregated,440.600000,439.100000,1200,1700,2000,2400,6400,22000,105000,109000,113000,121000,132000,41671,41539,1200.0,5973.528636248243,76.82130000011966,131738.6985000003,957.7487701279067
1741623968,12300,,Aggregated,424.400000,423.000000,1200,1700,2100,2500,6300,21000,105000,109000,113000,121000,132000,42086,41953,1200.0,5949.062977481837,76.82130000011966,131738.6985000003,954.3834766905859
1741623969,12400,,Aggregated,388.000000,387.000000,1200,1700,2100,2500,6300,19000,105000,109000,113000,121000,132000,42733,42600,1200.0,5906.003752095592,76.82130000011966,131738.6985000003,940.5953946598647
1741623970,12500,,Aggregated,396.100000,395.000000,1300,1800,2200,2600,6200,18000,105000,109000,113000,123000,132000,43373,43239,1300.0,5880.643101706154,76.82130000011966,131738.6985000003,933.5911050653632
1741623971,12600,,Aggregated,438.400000,437.300000,1300,1800,2200,2600,6000,17000,105000,109000,113000,123000,132000,43947,43813,1300.0,5850.68926732203,75.59149999997317,131738.6985000003,922.040799144424
